DAY_OF_MONTH,ORIGIN,DEST,DEP_TIME,ARR_TIME
14,LAX,ELP,1406,1646
14,DAL,TUL,1720,1812
14,HRL,AUS,1335,1428
14,LAS,PHX,1232,1327
14,AUS,HOU,2035,2114
14,HOU,STL,2150,2342
14,MAF,AUS,1920,2017
14,PDX,SJC,1022,1157
14,SJC,BUR,1210,1313
14,PHX,ELP,1105,1312
14,BHM,BWI,1540,1836
14,BWI,PVD,1855,1956
14,LAX,PHX,1034,1138
14,MCO,PBI,2109,2149
14,MSY,MCO,1747,2020
14,PHX,MSY,1205,1650
14,DAL,AUS,1755,1837
14,OKC,DAL,1645,1727
14,IAH,DAL,1245,1330
14,DAL,IAH,1915,2002
14,MAF,DAL,1715,1812
14,SEA,SMF,1935,2116
14,OKC,STL,1345,1500
14,PHX,OKC,0915,1305
14,STL,DTW,1545,1800
14,ISP,MDW,2245,0001
14,MDW,ABQ,0034,0218
14,MCI,HOU,2305,0038
14,MDW,MCI,2120,2250
14,PVD,MDW,1812,2047
14,DAL,SAT,1721,1813
14,SAT,HRL,1830,1912
14,LAS,AUS,1920,2349
14,LAX,LAS,1805,1855
14,AUS,DAL,2200,2240
14,BWI,MHT,1840,1955
14,LAX,ABQ,2105,2336
14,SMF,LAX,1915,2023
14,BWI,PVD,0050,0153
14,FLL,BWI,2208,0030
14,DAL,AUS,1610,1653
14,TUL,DAL,1504,1554
14,BWI,MCO,2130,2340
14,MHT,BWI,2002,2110
14,MSY,DAL,1458,1610
14,SJC,SAN,1150,1300
14,AUS,DAL,1905,1947
14,ONT,OAK,1737,1842
14,PHX,ONT,1614,1710
14,SAT,PHX,1535,1545
14,MCI,MCO,1905,2240
14,SEA,MCI,1323,1832
14,SLC,OAK,1824,1903
14,STL,SLC,1550,1752
14,PDX,SMF,1512,1630
14,SMF,BUR,1655,1801
14,ABQ,MCI,1220,1457
14,MCI,MDW,1642,1934
14,MDW,CMH,2033,2233
14,SAT,DAL,2215,2303
14,HOU,MSY,1210,1314
14,MSY,TPA,1342,1639
14,TPA,FLL,1700,1753
14,MCI,MDW,2150,2305
14,MDW,DTW,2320,0110
14,PHX,MCI,1600,2037
14,HOU,TUL,1553,1712
14,MCI,MDW,1840,2111
14,MDW,DTW,2205,0009
14,TUL,MCI,1732,1823
14,MCI,STL,1600,1655
14,PHX,MCI,1110,1529
14,STL,LIT,1720,1828
14,STL,HOU,1140,1328
14,AUS,TPA,1745,2110
14,LAX,AUS,1210,1647
14,LAX,OAK,1155,1302
14,AUS,HOU,1750,1835
14,HOU,MSY,1929,2028
14,MSY,BHM,2100,2155
14,PHX,SAN,1148,1302
14,DTW,MDW,1838,1840
14,DAL,ABQ,1945,2020
14,OKC,DAL,1825,1908
14,IND,MCO,1130,1440
14,MCO,FLL,1505,1552
14,DAL,IAH,1131,1217
14,DAL,MSY,1524,1634
14,LBB,DAL,1405,1504
14,MSY,DAL,1820,1934
14,BUR,OAK,1941,2047
14,MDW,CMH,2220,0020
14,ABQ,TPA,1838,2356
14,LAX,ABQ,1540,1818
14,IAH,DAL,1715,1802
14,RNO,SJC,1007,1057
14,SJC,ONT,1115,1223
14,LAS,BUR,2130,2226
14,RNO,LAS,2008,2112
14,SAN,PHX,2235,2330
14,LAX,OAK,1340,1444
14,MCI,LAX,1115,1239
14,OAK,SEA,1538,1715
14,DAL,AUS,1300,1344
14,LAX,SMF,1215,1323
14,IND,BWI,2209,0035
14,PHX,IND,1643,2147
14,SJC,PHX,1054,1236
14,LAX,PHX,1930,2031
14,MCI,OKC,1450,1548
14,OKC,HOU,1615,1720
14,BUR,SJC,1110,1205
14,SJC,PDX,1255,1426
14,LAS,SMF,2224,2340
14,ABQ,SAN,1240,1315
14,BNA,HOU,1825,2014
14,PVD,BNA,1620,1736
14,LAS,SAN,1423,1533
14,BWI,MHT,2316,0043
14,MCI,MDW,1702,1816
14,MDW,BWI,2015,2256
14,LAX,LAS,1925,2026
14,DAL,MSY,2135,2240
14,LBB,DAL,2029,2123
14,DAL,ELP,1214,1245
14,AUS,BWI,1455,1900
14,BWI,BUF,1929,2028
14,ABQ,LAS,2025,2045
14,LAS,ONT,2130,2222
14,ONT,OAK,2235,2335
14,DAL,SAT,1245,1335
14,LAS,MCI,2013,0036
14,SMF,LAS,1825,1936
14,SMF,LAS,2114,2224
14,MCO,PBI,1545,1630
14,ABQ,LAX,1420,1517
14,SJC,SEA,1620,1800
14,BNA,BWI,1325,1605
14,MSY,BNA,1132,1255
14,OAK,PHX,1245,1432
14,AUS,MCO,2035,0010
14,PHX,AUS,1550,1953
14,PHX,LAS,1450,1546
14,LAS,PHX,1615,1714
14,LAS,PHX,2130,2225
14,OAK,LAS,2002,2113
14,SAN,SJC,2115,2223
14,LAX,PHX,1700,1813
14,PHX,HOU,1845,2300
14,PDX,SJC,1927,2110
14,SJC,SAN,2120,2239
14,LAS,ONT,1335,1422
14,MCI,LAS,1215,1258
14,CLE,MDW,1205,1202
14,LAS,HOU,1927,0010
14,SAN,LAS,1807,1904
14,TPA,FLL,1500,1550
14,HOU,STL,1727,1927
14,MDW,CLE,2220,0027
14,STL,MDW,1952,2152
14,ABQ,DAL,2050,2310
14,PVD,PHX,1800,2030
14,ONT,OAK,1340,1440
14,MCI,RDU,1825,2139
14,SJC,MCI,1200,1718
14,HOU,PHX,2013,2040
14,JAN,HOU,1835,1938
14,FLL,MDW,2002,2158
14,ABQ,PHX,1641,1647
14,PHX,LAX,1722,1827
14,ONT,OAK,1255,1400
14,PHX,ONT,1130,1235
14,AUS,DAL,1243,1333
14,DAL,LBB,1350,1450
14,OAK,ONT,2037,2146
14,ONT,PHX,2157,2305
14,LBB,DAL,1930,2026
14,SDF,STL,1510,1500
14,LAS,SAN,1520,1627
14,RNO,LAS,1313,1412
14,SDF,STL,2154,2149
14,STL,PHX,2200,2325
14,RNO,PDX,2119,2232
14,SLC,RNO,2035,2058
14,BWI,PVD,1420,1522
14,MCI,SAN,1145,1255
14,SAN,SMF,1340,1451
14,BWI,MDW,1250,""
14,MDW,OMA,1844,2000
14,OMA,LAS,2020,2114
14,BNA,CLE,1325,1542
14,LAS,SLC,1955,2210
14,LAX,LAS,1830,1923
14,PHX,LAX,1422,1532
14,ISP,PVD,1720,1753
14,JAX,ISP,1458,1652
14,STL,HOU,1225,1420
14,BNA,RDU,2137,2353
14,MDW,BNA,2005,2118
14,RDU,TPA,0003,0148
14,ABQ,PHX,2030,2043
14,AMA,ABQ,2015,2005
14,BNA,JAX,1835,2049
14,JAX,FLL,2100,2200
14,AUS,HOU,1935,2015
14,HOU,TUL,2110,2228
14,SAT,HOU,2015,2054
14,PHX,SMF,1244,1424
14,LAS,MDW,1500,2137
14,MDW,BDL,2220,0115
14,BUF,BWI,1215,1305
14,TPA,PVD,1300,1518
14,ABQ,ELP,1840,1929
14,HOU,MAF,1625,1740
14,MAF,ABQ,1805,1807
14,HOU,MSY,1953,2051
14,MSY,TPA,2110,2332
14,PHX,ONT,1100,1203
14,PHX,LAS,2057,2156
14,OAK,ONT,1745,1858
14,ONT,PHX,1915,2016
14,PDX,OAK,1535,1720
14,CRP,HOU,1345,1428
14,LAS,SAT,0915,1338
14,AUS,SAN,2015,2104
14,RDU,AUS,1735,1927
14,MCI,MDW,1657,1820
14,MDW,PVD,1918,2236
14,ONT,SMF,1745,1853
14,ABQ,HOU,1235,1524
14,MDW,FLL,2050,0035
14,BUF,BWI,1800,1857
14,BWI,HOU,1940,2127
14,BWI,MCO,1820,2033
14,MCO,FLL,2048,2138
14,BNA,AUS,2050,2242
14,BWI,BNA,1940,2020
14,PVD,BWI,1750,1910
14,MCO,MSY,1735,1804
14,MSY,SAN,1850,2037
14,SJC,LAS,1314,1436
14,SAT,DAL,1940,2028
14,BNA,BWI,1545,1821
14,MCI,BNA,1405,1532
14,MSY,MCO,1338,1618
14,STL,TUL,1140,1254
14,TUL,HOU,1310,1432
14,ONT,SMF,2055,2200
14,BWI,MHT,1754,1908
14,HOU,STL,1115,1308
14,STL,BWI,1348,1642
14,RNO,SEA,1055,1228
14,PHX,SAN,1100,1202
14,LAS,MCI,1640,2107
14,ONT,LAS,1455,1540
14,BWI,SDF,0020,""
14,LIT,STL,1150,1250
14,STL,DTW,1405,1620
14,SAN,OAK,1758,1915
14,LAS,RNO,1530,1647
14,ONT,OAK,1840,1944
14,PHX,ONT,1715,1813
14,OAK,PHX,2045,2218
14,LAX,PHX,1530,1642
14,PHX,SDF,1725,2334
14,SMF,ONT,2100,2213
14,SJC,LAX,1712,1817
14,OAK,SAN,1400,1513
14,PHX,TUL,1730,2125
14,SAN,PHX,1534,1641
14,STL,MDW,2318,0010
14,TUL,STL,2140,2244
14,MCI,TUL,2100,2150
14,MDW,MCI,1908,2025
14,TUL,HOU,2210,2333
14,BUR,PHX,1540,1651
14,ELP,AUS,1955,2215
14,PHX,ELP,1725,1927
14,BNA,AUS,1320,1518
14,AUS,LBB,1555,1658
14,ELP,PHX,1740,1742
14,HOU,AUS,1455,1533
14,LBB,ELP,1720,1710
14,PHX,SAN,1810,1909
14,SAN,SJC,1925,2037
14,SJC,RNO,2105,2200
14,BNA,PBI,1515,1810
14,ONT,PHX,1825,1925
14,BNA,MDW,1730,1950
14,JAX,BNA,1300,1315
14,STL,CLE,1140,1405
14,OAK,ONT,1605,1709
14,SEA,OAK,1340,1535
14,PHX,OAK,2105,2245
14,STL,TUL,1800,1908
14,TUL,PHX,1940,2011
14,CLE,BWI,2342,0044
14,LAS,MCI,1240,1722
14,MCI,MDW,1750,2025
14,MDW,CLE,2130,2331
14,SJC,LAS,1020,1131
14,ABQ,PHX,2145,2150
14,ONT,PHX,0911,1009
14,PHX,ABQ,1040,1245
14,CMH,MDW,1820,1905
14,TPA,CMH,1230,1427
14,LAS,OAK,1425,1549
14,SAT,LAS,1300,1338
14,LAX,ELP,1145,1420
14,SJC,LAX,0950,1054
14,SAN,SJC,1010,1125
14,ABQ,STL,1221,1523
14,HOU,MSY,2025,2120
14,MAF,HOU,1845,2004
14,MSY,MCO,2145,0013
14,LAX,OAK,1300,1402
14,LAX,ABQ,1755,2028
14,LAS,ONT,1458,1547
14,LAS,SMF,1247,1429
14,SLC,LAS,1135,1143
14,IND,STL,2015,2112
14,STL,HOU,2140,2324
14,OAK,SAN,1243,1402
14,PVD,TPA,1245,1623
14,TPA,PBI,1700,1750
14,BWI,PVD,2021,2122
14,FLL,MCO,1420,1507
14,MCO,RDU,1540,1702
14,RDU,BWI,1735,1836
14,SJC,BUR,1800,1900
14,BUR,OAK,1045,1237
14,OAK,RNO,1255,1338
14,BUR,OAK,1240,1344
14,OAK,SEA,1519,1652
14,SEA,GEG,1720,1805
14,ABQ,PHX,1120,1132
14,BUR,SMF,1412,1522
14,PHX,BUR,1207,1325
14,RNO,OAK,1750,1839
14,RNO,SJC,1635,1732
14,SJC,LAX,1750,1857
14,OAK,ONT,1035,1144
14,RNO,LAS,1740,1840
14,ABQ,LAX,2105,2154
14,ABQ,MCO,1745,2255
14,PDX,ABQ,1337,1705
14,LAS,BUR,2139,2235
14,OAK,SAN,1845,2008
14,LAS,AMA,2000,2350
14,OAK,LAS,1740,1855
14,OAK,LAX,1305,1415
14,MCI,MDW,1220,1653
14,ONT,SMF,0955,1106
14,SMF,SEA,1135,1325
14,FLL,MCO,1945,2035
14,MCO,MSY,2117,2145
14,MSY,HOU,2205,2305
14,MDW,LAS,1105,1255
14,BUR,SMF,2005,2106
14,BHM,SDF,1230,1430
14,MSY,BHM,1110,1207
14,SDF,MDW,1817,1930
14,BUR,LAS,1500,1550
14,LAS,RNO,1620,1728
14,RNO,PDX,1747,1900
14,SLC,PHX,1850,1923
14,BWI,CLE,2140,2248
14,HOU,BNA,1840,2025
14,TPA,PBI,1923,2010
14,BUR,OAK,1820,1928
14,SMF,PHX,1525,1705
14,GEG,OAK,0945,1144
14,OAK,ONT,1232,1335
14,ONT,PHX,1406,1509
14,LAS,SAN,1711,1800
14,SAN,SJC,1815,1923
14,RDU,MCO,1350,1525
14,MDW,SDF,1935,2140
14,LAX,SLC,1015,1242
14,AUS,PHX,1210,1220
14,PHX,SAN,1337,1431
14,SAN,SMF,1452,1610
14,ONT,OAK,2120,2233
14,PDX,PHX,1850,2120
14,PHX,MDW,2307,0412
14,LAX,PHX,2200,2300
14,SJC,LAX,2010,2115
14,MCO,STL,1600,1705
14,PBI,MCO,1438,1529
14,STL,OMA,1905,2022
14,SJC,SNA,1910,2022
14,BWI,CMH,2322,0033
14,PHX,BUF,1413,2105
14,SNA,PHX,1244,1345
14,OAK,SNA,1340,1508
14,BNA,MCI,1143,1306
14,LAS,ABQ,1901,2113
14,SAN,LAS,1725,1820
14,SAN,LAS,1040,1135
14,OAK,ONT,1515,1619
14,ONT,PHX,1642,1745
14,PHX,ELP,1805,2007
14,ABQ,SEA,1042,1226
14,BNA,RDU,2139,0005
14,PHX,BNA,1552,2124
14,SMF,PHX,1334,1520
14,ONT,SMF,2205,2315
14,IND,TPA,2210,0126
14,MDW,IND,2106,2153
14,ONT,PHX,0950,1043
14,DAL,OKC,2006,2050
14,MCI,MDW,1115,1218
14,MCI,MDW,1705,1820
14,DAL,SAT,1825,1917
14,OAK,SNA,1925,2037
14,LAS,OAK,1342,1507
14,OAK,SNA,1835,1955
14,STL,CLE,2309,0126
14,MCI,STL,1952,2050
14,STL,CMH,2110,2314
14,DAL,LIT,1840,1935
14,MSY,DAL,1715,1825
14,PHX,OAK,1320,1505
14,ISP,FLL,1225,1547
14,DTW,MDW,2243,2235
14,MDW,MCI,2300,0020
14,LAS,SLC,1040,1247
14,SLC,SEA,1315,1401
14,SAN,SJC,2058,2210
14,DAL,ABQ,1320,1400
14,SAT,DAL,1200,1249
14,BNA,MCI,1542,1720
14,SNA,SJC,1440,1547
14,LAS,SAN,1605,1655
14,SEA,SLC,1205,1452
14,SLC,LAS,1525,1540
14,HOU,SAT,1913,2000
14,LAS,LAX,2130,2230
14,SAT,LAS,2015,2048
14,LAX,LAS,2023,2115
14,SAN,SMF,1646,1807
14,SAN,SJC,1345,1454
14,SJC,RNO,1520,1604
14,BNA,ISP,1245,1543
14,MCI,LAS,2130,2219
14,ELP,DAL,2030,2254
14,SNA,SJC,1530,1640
14,ONT,OAK,1655,1805
14,PHX,ONT,1530,1630
14,ELP,LAX,2041,2135
14,HOU,SAT,1854,1934
14,LAX,SMF,2155,2304
14,SAT,ELP,1952,2011
14,SJC,SAN,1955,2104
14,ELP,PHX,1955,2005
14,PHX,BUR,2055,2208
14,AUS,LAS,1340,1436
14,BUR,SJC,1644,1740
14,LAS,BUR,1505,1617
14,GEG,SEA,1455,1544
14,LAS,PHX,1937,2031
14,RNO,LAS,1750,1856
14,SEA,RNO,1604,1737
14,SNA,OAK,0940,1051
14,HOU,AUS,1846,1923
14,STL,HOU,1630,1818
14,OAK,SAN,1120,1240
14,BWI,BUF,1350,1447
14,LAS,TPA,1810,0113
14,SAT,DAL,2110,2156
14,BUR,SMF,2100,2208
14,BUR,OAK,1800,1922
14,OAK,RNO,1950,2035
14,AUS,LAS,1625,1710
14,BNA,MSY,1722,1834
14,PVD,BNA,1456,1621
14,BOI,GEG,2212,2204
14,LAX,RNO,1840,1942
14,RNO,BOI,2002,2200
14,CMH,MDW,2215,2229
14,FLL,TPA,1832,1924
14,TPA,CMH,1950,2155
14,SAN,PHX,1145,1303
14,SJC,SAN,1000,1113
14,DAL,TUL,1200,1249
14,SNA,OAK,1800,1921
14,LAS,PHX,1935,2030
14,BUF,BWI,2040,2142
14,BNA,HOU,1503,1651
14,AUS,MAF,1800,1856
14,HOU,AUS,1655,1745
14,LAS,ONT,1835,1927
14,ONT,SMF,1940,2051
14,SLC,LAS,1749,1803
14,PHX,SLC,1458,1729
14,SAN,PHX,1327,1432
14,BDL,MDW,1832,2055
14,MDW,OMA,2123,2238
14,PBI,TPA,2020,2104
14,BNA,LAX,1240,1450
14,LAX,OAK,1550,1700
14,OAK,PDX,1725,1845
14,SNA,OAK,2115,2227
14,ELP,LAX,1625,1727
14,HOU,ELP,1530,1610
14,JAN,HOU,1355,1505
14,LAX,OAK,1917,2020
14,ABQ,ELP,1125,1215
14,ELP,SAT,1246,1458
14,SAT,HOU,1520,1600
14,BHM,MSY,1240,1340
14,MSY,HOU,1427,1527
14,SDF,BHM,1215,1211
14,BWI,BUF,1627,1725
14,SAT,BWI,1140,1545
14,RDU,MDW,1810,1955
14,TPA,RDU,1604,1729
14,RDU,TPA,1245,1434
14,SAN,OAK,0940,1128
14,SAN,SMF,1343,1502
14,SMF,PDX,1530,1643
14,MCI,PHX,0020,0103
14,PHX,SAN,0323,0422
14,STL,MCI,2310,0005
14,OAK,SNA,1940,2055
14,ABQ,PHX,1840,1855
14,LBB,ABQ,1820,1820
14,PHX,SLC,1920,2149
14,SJC,SNA,1700,1812
14,OAK,LAX,1756,1901
14,OAK,SNA,1250,1408
14,BNA,MHT,1445,1802
14,PBI,BNA,1315,1407
14,HOU,OKC,1153,1306
14,OKC,MCI,1315,1417
14,BUR,LAS,1010,1059
14,LAS,SLC,1200,1412
14,SJC,SNA,1015,1125
14,BOI,RNO,1325,1328
14,GEG,BOI,1110,1300
14,RNO,LAX,1355,1518
14,LAX,OAK,2000,2110
14,LAX,OAK,1430,1528
14,BWI,JAX,2036,2235
14,PVD,BWI,1850,2003
14,SJC,SNA,1615,1733
14,FLL,JAX,2125,2232
14,BWI,MDW,1900,2048
14,MDW,IND,2123,2214
14,ELP,MAF,2310,0055
14,LAX,ELP,2003,2245
14,OAK,LAX,1748,1855
14,PDX,OAK,1531,1712
14,BHM,BNA,1848,1939
14,BNA,MCI,2005,2140
14,HOU,MSY,1550,1645
14,MSY,BHM,1726,1824
14,SAT,HOU,1405,1445
14,MDW,STL,2105,2202
14,STL,LIT,2217,2315
14,BOI,PDX,1305,1308
14,LAS,BOI,1010,1248
14,BHM,MSY,1934,2032
14,MDW,BHM,1754,1923
14,MSY,HOU,2044,2138
14,BUR,SMF,1110,1210
14,OAK,LAX,2315,0020
14,PDX,OAK,2110,2252
14,BNA,BDL,2025,2328
14,ONT,BNA,1315,1847
14,LAX,ABQ,1325,1602
14,TPA,MDW,1825,2111
14,SEA,SMF,1500,1633
14,SMF,PHX,1700,1838
14,ONT,SJC,1235,1332
14,SJC,RNO,1425,1509
14,MCO,SDF,1725,1915
14,SDF,MDW,2000,2115
14,MDW,FLL,1755,2140
14,ABQ,LAS,1934,1952
14,AUS,ELP,1749,1807
14,ELP,ABQ,1827,1911
14,LAS,SJC,1130,1247
14,BNA,PHX,2005,2140
14,ISP,BNA,1705,1923
14,PHX,SNA,2200,2305
14,AUS,HOU,1540,1625
14,LAS,LBB,0940,1324
14,LBB,AUS,1405,1505
14,BUR,SJC,1915,2006
14,PVD,BWI,2220,2330
14,BUR,LAS,1050,1142
14,BWI,STL,1225,1321
14,OKC,PHX,1555,1602
14,PHX,SAN,1640,1740
14,SAN,SJC,1810,1920
14,STL,OKC,1400,1517
14,STL,SDF,1535,1730
14,SNA,OAK,1850,1954
14,ONT,SMF,1155,1300
14,SNA,OAK,1155,1309
14,BWI,TPA,1445,1705
14,OKC,HOU,1335,1447
14,BUR,PHX,1820,1943
14,OAK,BUR,1655,1755
14,PHX,OKC,2010,0005
14,ONT,SJC,1455,1622
14,BWI,LAS,1745,1937
14,LAS,RNO,2005,2115
14,SAT,HOU,1805,1855
14,SMF,LAX,2122,2238
14,OKC,STL,2110,2229
14,LAX,PHX,1100,1210
14,PHX,OMA,1249,1714
14,BNA,LAS,1745,1933
14,CLE,BNA,1625,1640
14,LAS,BUR,1955,2053
14,ELP,LAS,1010,1043
14,LAS,ONT,1120,1210
14,SDF,BWI,1700,1829
14,STL,SDF,1430,1624
14,TPA,STL,1245,1355
14,PHX,LAX,1330,1435
14,SAT,PHX,1245,1253
14,LAX,SJC,1755,1847
14,OAK,ABQ,1917,2215
14,TPA,PBI,2148,2230
14,LAS,LAX,1015,1110
14,LAX,OAK,1327,1430
14,ABQ,OAK,1855,2019
14,IND,MDW,1716,1801
14,JAX,IND,1508,1555
14,LAX,OAK,1000,1110
14,OAK,GEG,1249,1432
14,SNA,SJC,2050,2152
14,LAS,ABQ,2010,2223
14,SAN,LAS,1840,1943
14,PHX,LAX,1301,1407
14,BNA,MCO,1220,1505
14,BOI,OAK,1735,1804
14,OAK,SAN,1835,1959
14,SAN,LAS,2014,2110
14,LAX,OAK,1745,1850
14,OAK,PDX,1935,2105
14,PDX,GEG,2115,2215
14,SNA,SJC,2015,2130
14,DAL,OKC,1715,1756
14,BWI,SDF,1219,1345
14,SDF,STL,1405,1408
14,BNA,HOU,1220,1404
14,IND,BWI,1420,1648
14,CMH,TPA,1320,1618
14,OAK,SAN,1725,1843
14,BUF,LAS,1340,1518
14,SMF,LAX,1205,1328
14,LAS,OAK,1232,1351
14,SLC,LAX,1730,1817
14,HOU,SAT,1600,1645
14,MCI,TUL,1250,1339
14,TUL,HOU,1405,1530
14,BWI,TPA,2147,0021
14,PVD,BWI,2015,2127
14,BDL,BWI,1720,1825
14,BWI,PBI,1855,2127
14,HOU,MCI,1829,2023
14,MCI,MDW,2122,2241
14,SMF,LAS,2220,2329
14,LAS,MAF,1105,1456
14,LAX,LAS,0935,1026
14,ONT,PHX,1755,1857
14,PHX,MCI,1925,2355
14,SMF,ONT,1625,1732
14,BWI,BDL,1415,1515
14,JAX,BWI,1205,1340
14,MDW,BWI,1800,2045
14,BUR,OAK,1130,1231
14,MSY,PHX,1518,1620
14,PHX,LAX,1642,1749
14,DAL,AUS,1630,1715
14,LBB,DAL,1500,1551
14,MCO,STL,1205,1315
14,PHX,HOU,2105,0114
14,RNO,PHX,1800,1938
14,SEA,RNO,1610,1751
14,ABQ,AMA,1730,1922
14,BUR,PHX,1310,1425
14,PHX,ABQ,1455,1708
14,SJC,BUR,1145,1240
14,BHM,LAS,1654,1841
14,LAS,OAK,1930,2053
14,SAN,TUS,1820,1917
14,SMF,SAN,1630,1750
14,DAL,AMA,1200,1305
14,MCI,STL,1329,1420
14,STL,IND,1450,1558
14,BUR,SJC,2025,2127
14,SJC,LAX,2200,2305
14,SJC,BUR,2145,2240
14,BUR,SMF,2120,2223
14,HOU,SAT,2120,2218
14,LIT,STL,1910,2010
14,PHX,ONT,2252,2354
14,STL,PHX,2056,2211
14,ISP,TPA,1600,1909
14,TPA,ISP,1810,2028
14,BUR,OAK,1334,1438
14,HOU,SAT,1311,1354
14,SAN,SJC,1655,1807
14,SAN,LAS,2300,2353
14,LAX,OAK,1500,1607
14,OAK,RNO,1635,1719
14,TUS,LAX,1300,1434
14,BWI,ALB,1555,1659
14,LAS,TUS,1033,1140
14,TUS,SAN,1207,1309
14,OAK,PDX,1343,1502
14,ONT,OAK,1148,1310
14,LAX,OAK,2100,2205
14,SDF,BWI,1605,1749
14,LAS,BUF,1555,2258
14,LAX,TUS,1110,1223
14,RNO,LAX,0938,1049
14,PHX,SAN,2105,2205
14,SAN,SMF,2220,2342
14,AUS,PHX,1415,1423
14,PHX,LAX,1620,1726
14,LAS,MSY,1930,0035
14,OAK,SAN,1615,1738
14,FLL,JAX,1615,1720
14,JAX,BNA,1735,1750
14,BWI,CLE,1944,2052
14,CLE,MDW,2240,2245
14,MDW,STL,2312,0004
14,ABQ,TUS,1950,1950
14,MCI,ABQ,1838,1930
14,TPA,MCI,1647,1815
14,SAN,OAK,2028,2144
14,ISP,BWI,2040,2142
14,LAX,TUS,1525,1635
14,LAS,SAT,1848,2306
14,OAK,SAN,1522,1639
14,SAN,LAS,1732,1826
14,LAS,SMF,1800,1917
14,PHX,LAS,1645,1744
14,LAS,BUR,1128,1225
14,CLE,MDW,1340,""
14,JAN,MCO,2107,2344
14,MDW,JAN,1920,2052
14,SAN,OAK,1510,1629
14,ELP,PHX,1940,1946
14,PHX,SJC,2014,2202
14,MCO,BDL,1440,1650
14,LAS,LAX,1526,1628
14,SLC,LAS,1435,1455
14,BNA,HOU,1705,1849
14,RDU,BNA,1615,1635
14,ONT,SJC,0910,1014
14,SJC,RNO,1035,1126
14,AMA,DAL,1527,1625
14,DAL,MSY,1645,1756
14,BUR,SJC,1915,2010
14,PHX,SJC,1910,2058
14,OAK,BUR,1530,1628
14,FLL,TPA,1925,2025
14,TPA,BWI,2040,2240
14,LAS,TUL,1847,2300
14,ONT,PHX,1455,1600
14,SMF,ONT,1320,1425
14,LAS,PHX,2025,2119
14,PHX,STL,2205,0246
14,SJC,LAS,1837,1948
14,BWI,PVD,2045,2150
14,FLL,MCO,1730,1815
14,MCO,BWI,1830,2026
14,LAS,ONT,1215,1308
14,LAS,IND,1945,0106
14,LAX,LAS,1729,1821
14,SMF,LAX,1554,1714
14,BNA,MHT,2050,0005
14,SAN,BNA,1424,2020
14,LAX,OAK,0900,1024
14,OAK,PDX,1052,1213
14,BUR,OAK,0930,1038
14,OAK,SEA,1130,1310
14,SEA,GEG,1335,1426
14,LAS,SLC,1740,1945
14,SAN,LAS,1540,1635
14,OAK,BUR,1300,1359
14,LAX,OAK,1600,1715
14,BWI,BUF,2200,2312
14,TPA,BWI,1938,2143
14,OAK,RNO,1930,2010
14,SAN,OAK,1735,1850
14,SMF,SAN,1455,1612
14,ONT,SJC,1828,1929
14,SEA,GEG,2155,2252
14,SJC,SEA,1949,2139
14,LAX,PHX,1135,1245
14,PHX,LIT,1310,1734
14,OAK,LAX,1814,1922
14,HOU,OKC,2203,""
14,LAS,PHX,2335,0030
14,OAK,LAS,2200,2311
14,LAX,SMF,1855,2003
14,TUS,LAX,1705,1825
14,BHM,BWI,1945,2235
14,HOU,BHM,1725,1912
14,PHX,HOU,1244,1655
14,ABQ,SAN,1614,1656
14,MCI,ABQ,1345,1440
14,MDW,MCI,1204,1317
14,DTW,MDW,2010,2135
14,MDW,STL,2210,2300
14,ABQ,MCI,2035,2315
14,SAN,ABQ,1746,2016
14,HOU,MSY,1440,1540
14,MCO,BHM,1243,1300
14,BHM,MCO,1340,1605
14,MCO,FLL,1655,1745
14,PHX,LAX,1815,1925
14,STL,PHX,1605,1720
14,RNO,SJC,1201,1257
14,SJC,ONT,1315,1425
14,FLL,MCO,1909,1957
14,MCO,MSY,2016,2050
14,PHX,SJC,1355,1544
14,DAL,SAT,1520,1608
14,LAS,PHX,1736,1837
14,GEG,SEA,1035,1118
14,SEA,SJC,1205,1400
14,SJC,LAX,1734,1837
14,LAS,RNO,1615,1725
14,LAX,LAS,1456,1545
14,BDL,BWI,2129,2226
14,DAL,TUL,1840,1929
14,SAT,DAL,1720,1813
14,FLL,TPA,2245,2336
14,ABQ,PHX,1750,1807
14,PHX,SMF,1835,2029
14,SMF,SEA,2055,2234
14,BUR,SMF,1715,1817
14,BUR,OAK,2245,2345
14,TPA,ISP,1252,1502
14,AUS,DAL,1150,1237
14,ABQ,LAX,1852,1945
14,MCO,ABQ,1634,1810
14,SMF,ONT,1915,2025
14,LAS,TUS,1555,1700
14,ONT,LAS,1420,1513
14,SEA,SMF,1005,1146
14,SMF,ONT,1220,1334
14,ABQ,STL,1720,2025
14,SAN,ABQ,1415,1645
14,SMF,SAN,1220,1340
14,STL,MDW,2140,2230
14,OAK,BUR,1600,1700
14,FLL,ISP,1615,1855
14,ISP,PVD,1915,1950
14,MCI,SMF,2040,2215
14,MDW,MCI,1910,2025
14,BUR,SMF,1642,1747
14,SJC,LAS,2054,2203
14,DAL,AUS,2055,2134
14,PHX,LAS,1200,1256
14,BHM,JAX,1744,1953
14,BUR,PHX,0930,1031
14,JAX,FLL,2010,2112
14,PHX,BHM,1115,1622
14,MCI,STL,1722,1809
14,SDF,BWI,2100,2218
14,STL,SDF,1835,2021
14,BWI,BDL,2118,2220
14,HOU,BWI,1523,1924
